name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,320,0,18982,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,76,0
Aaron_Lennon,0,0,0,0,0,0,0,313,0,18670,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,2,4,7,0
Aaron_Ramsey,26,0,0,1,24,1,0,312,1,18544,1,32,0,0,5,0,0,0,2,0,32,0,1,0,0,0,3,32,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,312,0,19140,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,5,0
Abdoulaye_Doucour�,26,0,0,1,24,0,0,318,0,19010,1,58,0,0,17,0,0,0,6,0,32,0,1,0,0,0,4,29,1
Abdul Rahman_Baba,0,0,0,0,0,0,0,311,0,18608,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,1,0
Abel_Hern�ndez,9,0,0,1,8,0,0,314,0,18691,0,33,0,0,10,0,0,0,0,0,32,0,1,1,0,1,3,5307,0
Adama_Diomande,0,0,0,0,0,0,0,314,0,18692,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,818,0
Adama_Traor�,4,0,0,0,4,4,0,315,1,19091,1,22,0,0,3,0,0,0,2,0,32,0,1,1,0,0,0,2371,0
Adam_Clayton,37,0,0,1,34,0,0,315,1,18811,1,90,0,2,3,0,0,0,8,0,32,0,4,0,0,0,0,706,0
Adam_Federici,0,0,0,0,0,0,0,311,0,18558,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,9,0
Adam_Forshaw,40,0,0,1,35,0,0,315,0,18814,0,90,0,0,3,0,0,0,5,0,32,0,4,0,0,0,0,112,0
Adam_Lallana,0,0,0,0,0,0,0,316,0,18733,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,544,0
Adam_Matthews,0,0,0,0,0,0,0,317,0,18873,0,0,0,0,11,0,0,0,0,0,32,0,0,0,0,3,0,4,0
Adam_Reach,0,0,0,0,0,0,0,315,0,18813,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,1,0
Adam_Smith,55,0,0,4,46,0,0,311,1,18562,0,90,0,0,4,0,0,0,4,0,32,0,2,3,1,3,1,4644,0
Ademola_Lookman,0,0,0,0,0,0,0,313,0,19155,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,2,4,19,0
Adl�ne_Gu�dioura,0,0,0,0,0,0,0,315,0,18943,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,12,0
Adnan_Januzaj,0,0,0,0,0,0,0,317,0,18789,0,0,0,0,11,0,0,0,0,0,32,0,0,0,0,3,0,26,0
Adrian_Mariappa,26,0,0,9,20,0,0,318,1,19084,0,90,0,0,17,0,0,0,1,0,32,0,0,4,0,0,4,108,0
Adri�n_San Miguel del Castillo,0,0,0,0,0,0,0,320,0,18978,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,49,0
Ahmed_Elmohamady,46,0,0,7,38,0,0,314,0,18686,0,90,0,0,10,0,0,0,8,0,32,0,2,4,0,1,3,125,0
Ahmed_Musa,10,0,0,0,8,0,0,313,0,18715,0,30,0,0,6,0,0,0,0,0,32,0,1,0,0,2,4,103,0
Aiden_O'Neill,0,0,0,0,0,0,0,315,0,19059,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,2,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,312,0,19121,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,3,1,0
Alberto_Moreno,0,0,0,0,0,0,0,316,0,18720,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,50,0
Albert_Adomah,0,0,0,0,0,0,0,315,0,18809,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,12,0
Aleix_Garc�a Serrano,0,0,0,0,0,0,0,314,0,19106,0,0,0,0,7,0,0,0,0,0,32,0,0,0,0,1,3,8,0
Aleksandar_Kolarov,75,0,0,11,72,0,0,314,0,18748,0,90,0,0,7,0,0,0,3,0,32,0,0,1,0,1,3,1891,0
Alexander_Manninger,0,0,0,0,0,0,0,316,0,19052,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,37,0
Alexis_S�nchez,66,0,0,2,46,5,0,312,2,18540,1,90,0,0,5,0,0,0,1,0,32,0,5,0,1,0,3,13354,0
Alex_Baptiste,0,0,0,0,0,0,0,315,0,19050,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,5,0
Alex_Bruce,0,0,0,0,0,0,0,314,0,18682,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,17,0
Alex_Iwobi,0,0,0,0,0,0,0,312,0,18549,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,3,777,0
Alex_McCarthy,0,0,0,0,0,0,0,319,0,18629,0,0,0,0,19,0,0,0,0,0,32,0,0,0,0,1,0,10,0
Alex_Oxlade-Chamberlain,10,0,0,0,9,2,0,312,0,18546,1,22,0,0,5,0,0,0,0,0,32,0,0,0,1,0,3,462,0
Alex_Palmer,0,0,0,0,0,0,0,319,0,19129,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,1,0
Alex_Pike,0,0,0,0,0,0,0,320,0,19136,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,1,0
Alex_Pritchard,0,0,0,0,0,0,0,318,0,18929,0,0,0,0,18,0,0,0,0,0,32,0,0,0,0,0,4,2,0
Alfie_Mawson,47,0,0,8,34,3,1,320,1,19086,0,90,0,0,20,0,0,0,4,0,32,0,3,0,0,0,1,2176,0
Alfred_N'Diaye,38,0,0,7,30,2,0,314,1,19172,0,90,0,0,10,0,0,0,4,0,32,0,0,4,0,1,3,273,1
Allan-Rom�o_Nyom,24,0,0,4,16,1,0,319,0,18940,1,90,0,0,13,0,0,0,5,0,32,0,4,0,1,1,0,2102,0
Allan_McGregor,0,0,0,0,0,0,0,314,0,18674,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,3,0
Almen_Abdi,0,0,0,0,0,0,0,318,0,18945,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,0,0
Ander_Herrera,83,0,0,2,76,1,0,317,1,18790,2,90,0,0,15,0,0,0,9,0,32,0,2,0,2,3,0,1042,0
Andreas_Pereira,0,0,0,0,0,0,0,317,0,18791,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,0,0
Andrea_Ranocchia,22,0,0,8,16,0,0,314,0,19166,0,90,0,0,10,0,0,0,3,0,32,0,0,0,0,1,3,601,0
Andrew_Eleftheriou,0,0,0,0,0,0,0,318,0,19133,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,14,0
Andrew_Robertson,39,0,0,6,28,1,0,314,0,18680,0,90,0,0,10,0,0,0,10,0,32,0,3,3,0,1,3,2561,0
Andrew_Surman,0,0,0,0,0,0,0,311,0,18567,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,7,0
Andre_Gray,7,0,0,0,6,0,0,315,0,18596,0,61,1,0,12,0,0,0,1,0,32,0,0,0,0,0,0,9095,0
Andros_Townsend,26,0,0,2,16,4,0,312,2,18648,4,90,1,2,1,0,0,0,6,0,32,0,2,1,1,0,3,1046,0
Andr�_Ayew,29,0,0,1,21,0,0,320,0,18902,2,85,0,1,16,0,0,0,3,0,32,0,2,0,0,0,1,1107,1
Andy_Carroll,0,0,0,0,0,0,0,320,0,18996,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,14572,0
Andy_King,51,0,0,7,41,0,0,313,1,18706,0,90,0,0,6,0,0,0,4,0,32,0,1,3,0,2,4,90,1
Angelo_Ogbonna,0,0,0,0,0,0,0,320,0,18984,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,8,0
Angel_Rangel,0,0,0,0,0,0,0,320,0,18889,0,0,0,0,20,0,0,0,0,0,32,0,0,0,0,0,1,9,0
Anthony_Martial,10,0,0,0,10,1,0,317,1,18795,1,13,0,0,15,0,0,0,0,0,32,0,1,0,0,3,0,221,1
Antonio_Barrag�n,25,0,0,1,22,1,0,315,0,19005,1,90,0,1,3,0,0,0,5,0,32,0,0,0,0,0,0,3793,0
Antonio_Valencia,0,0,0,0,0,0,0,317,0,18778,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,25144,0
Arouna_Kon�,0,0,0,0,0,0,0,313,0,18672,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,2,4,55,0
Arthur_Masuaku,34,0,0,11,27,1,0,320,2,19033,0,90,0,0,16,0,0,0,9,0,32,0,0,1,0,0,1,77,0
Artur_Boruc,18,0,0,0,12,0,0,311,0,18557,0,90,0,0,4,0,0,0,7,0,32,3,0,0,0,3,1,1725,0
Ashley_Barnes,17,0,0,1,13,0,0,315,2,18598,1,90,1,0,12,0,0,0,3,0,32,0,2,1,1,0,0,15093,1
Ashley_Fletcher,0,0,0,0,0,0,0,320,0,19063,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,1,88,0
Ashley_Westwood,0,0,0,0,0,0,0,315,0,19169,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,2,0
Ashley_Williams,0,0,0,0,0,0,0,313,0,18887,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,2,4,1923,0
Ashley_Young,0,0,0,0,0,0,0,317,0,18788,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,69,0
Asmir_Begovic,0,0,0,0,0,0,0,311,0,18602,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,10,0
Axel_Tuanzebe,0,0,0,0,0,0,0,317,0,19184,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,27,0
Bacary_Sagna,0,0,0,0,0,0,0,314,0,18752,0,0,0,0,7,0,0,0,0,0,32,0,0,0,0,1,3,46,0
Baf�timbi_Gomis,0,0,0,0,0,0,0,320,0,18905,0,0,0,0,20,0,0,0,0,0,32,0,0,0,0,0,1,13,0
Baily_Cargill,0,0,0,0,0,0,0,311,0,19177,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,20,0
Bakary_Sako,0,0,0,0,0,0,0,312,0,18647,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,48,0
Bamidele_Alli,51,0,0,0,42,2,0,318,2,18926,2,90,0,0,18,0,0,0,3,0,32,0,7,4,0,0,4,105425,0
Bartosz_Kapustka,0,0,0,0,0,0,0,313,0,19025,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,2,4,3,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,317,0,18793,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,0,0
Benik_Afobe,17,0,0,0,16,0,0,311,0,18580,1,76,0,0,4,0,0,0,4,0,32,0,1,1,1,3,1,23473,0
Benjamin_Chilwell,39,0,0,8,29,1,0,313,0,19024,0,90,0,0,6,0,0,0,5,0,32,0,2,1,0,2,4,43,0
Ben_Davies,43,0,0,5,38,0,0,318,1,18914,0,90,0,0,18,0,0,0,2,0,32,0,0,0,0,0,4,23969,0
Ben_Foster,27,0,0,1,15,0,1,319,0,18958,0,90,0,0,13,0,0,0,6,0,32,2,0,0,0,1,0,2650,0
Ben_Gibson,74,0,0,8,64,1,0,315,0,18806,0,90,0,0,3,0,0,0,2,0,32,0,1,1,0,0,0,24635,0
Ben_Hamer,0,0,0,0,0,0,0,313,0,19111,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,2,4,3,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,314,0,19073,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,59,0
Ben_Mee,42,0,0,6,35,0,0,315,1,18584,0,90,0,0,12,0,0,0,3,0,32,0,0,1,0,0,0,8306,0
Ben_Watson,0,0,0,0,0,0,0,318,0,18946,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,74,0
Ben_Woodburn,12,0,0,0,11,0,0,316,2,19131,0,45,0,0,14,0,0,0,1,0,32,0,5,2,0,2,1,37,0
Ben_Wynter,0,0,0,0,0,0,0,312,0,19113,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,30,0
Bernardo_Espinosa Z��iga,50,0,0,5,44,0,0,315,1,18808,0,82,0,0,3,0,0,0,4,0,32,0,0,0,0,0,0,460,0
Bertrand_Traore,0,0,0,0,0,0,0,311,0,18619,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,5,0
Billy_Jones,19,1,0,4,12,0,0,317,2,18871,1,90,0,1,11,0,0,0,3,0,32,0,0,0,0,3,0,42,0
Boaz_Myhill,0,0,0,0,0,0,0,319,0,18957,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,14,0
Bojan_Krkic,0,0,0,0,0,0,0,316,0,18863,0,0,0,0,9,0,0,0,0,0,32,0,0,0,0,2,1,7,0
Borja_Bast�n,0,0,0,0,0,0,0,320,0,19035,0,0,0,0,20,0,0,0,0,0,32,0,0,0,0,0,1,17,0
Bradley_Guzan,0,0,0,0,0,0,0,315,0,19018,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,55,0
Bradley_Smith,0,0,0,0,0,0,0,311,0,18725,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,558,0
Brandon_Mason,0,0,0,0,0,0,0,318,0,19149,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,40,0
Branislav_Ivanovic,0,0,0,0,0,0,0,311,0,18604,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,41,0
Brendan_Galloway,0,0,0,0,0,0,0,319,0,18657,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,58,0
Brian_Lenihan,0,0,0,0,0,0,0,314,0,18676,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,151,0
Brice_Dja Dj�dj�,0,0,0,0,0,0,0,318,0,19009,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,0,0
Bruno_Martins Indi,32,0,0,11,30,0,0,316,0,19090,0,90,0,0,9,0,0,0,8,0,32,0,0,2,1,2,1,830,0
Bryan_Oviedo,15,0,0,5,12,0,0,317,1,18668,0,38,0,1,11,0,0,0,7,0,32,0,0,1,0,3,0,283,0
Callum_McManaman,0,0,0,0,0,0,0,319,0,18971,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,0,0
Callum_Wilson,0,0,0,0,0,0,0,311,0,18577,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,28,0
Calum_Chambers,0,0,0,0,0,0,0,315,0,18539,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,438,0
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,317,0,18780,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,0,0
Cameron_Brannagan,0,0,0,0,0,0,0,316,0,18738,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,13,0
Cameron_Carter-Vickers,0,0,0,0,0,0,0,318,0,19029,0,0,0,0,18,0,0,0,0,0,32,0,0,0,0,0,4,15,0
Carlos_De Pena,0,0,0,0,0,0,0,315,0,18815,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,9,0
Carl_Jenkinson,0,0,0,0,0,0,0,312,0,18537,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,3,7,0
Carl_Stewart,0,0,0,0,0,0,0,318,0,19150,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,3,0
Cesc_F�bregas,2,0,0,1,2,0,0,311,0,18611,0,7,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,4151,0
Charlie_Adam,23,0,1,1,17,0,0,316,0,18856,0,54,0,0,9,0,0,0,3,0,32,0,2,1,0,2,1,149,0
Charlie_Austin,0,0,0,0,0,0,0,319,0,18842,0,0,0,0,19,0,0,0,0,0,32,0,0,0,0,1,0,53,0
Charlie_Daniels,60,0,0,3,54,2,0,311,0,18561,2,90,0,2,4,0,0,0,1,0,32,0,0,2,0,3,1,11345,0
Charlie_Rowan,0,0,0,0,0,0,0,318,0,19147,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,18,0
Cheikhou_Kouyat�,24,0,0,4,18,0,0,320,2,18987,0,90,0,0,16,0,0,0,4,0,32,0,0,0,0,0,1,192,1
Christian_Benteke,27,0,0,1,16,0,0,312,3,18741,1,90,2,0,1,0,0,0,2,0,32,0,5,0,3,0,3,55901,0
Christian_Eriksen,50,0,0,1,45,2,0,318,0,18922,4,90,0,0,18,0,0,0,5,0,32,0,0,0,1,0,4,95493,0
Christian_Fuchs,0,0,0,0,0,0,0,313,0,18696,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,2,4,8428,0
Christian_Kabasele,2,0,0,2,2,0,0,318,0,18942,0,7,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,8,0
Chris_Brunt,19,1,0,0,13,0,0,319,0,18966,1,38,0,2,13,0,0,0,2,0,32,0,0,0,0,1,0,2365,0
Chris_Long,0,0,0,0,0,0,0,315,0,18600,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,44,0
Chris_Smalling,0,0,0,0,0,0,0,317,0,18772,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,3,0,72,0
Chuba_Akpom,0,0,0,0,0,0,0,312,0,19021,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,3,2,0
Chung-yong_Lee,0,0,0,0,0,0,0,312,0,18645,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,310,0
Claudio_Bravo,36,0,0,1,31,0,0,314,0,19069,0,90,0,0,7,0,0,0,9,0,32,0,0,0,0,1,3,259,0
Claudio_Yacob,0,0,0,0,0,0,0,319,0,18970,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,161,0
Clinton_N'Jie,0,0,0,0,0,0,0,318,0,18932,0,0,0,0,18,0,0,0,0,0,32,0,0,0,0,0,4,7,0
Connor_Randall,0,0,0,0,0,0,0,316,0,18724,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,275,0
Connor_Roberts,0,0,0,0,0,0,0,320,0,19182,0,0,0,0,20,0,0,0,0,0,32,0,0,0,0,0,1,36,0
Connor_Wickham,0,0,0,0,0,0,0,312,0,18650,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,17,0
Costel_Pantilimon,0,0,0,0,0,0,0,318,0,18934,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,4,22,0
Craig_Cathcart,26,0,0,8,21,1,0,318,1,18936,0,90,0,0,17,0,0,0,4,0,32,0,0,2,1,0,4,7304,0
Craig_Dawson,37,0,1,9,27,0,0,319,3,18961,0,90,0,0,13,0,0,0,10,0,32,0,1,0,0,1,0,9347,0
Craig_Gardner,0,0,0,0,0,0,0,319,0,18968,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,2,0
Cristhian_Stuani,11,0,0,0,10,0,0,315,0,18821,0,57,1,0,3,0,0,0,0,0,32,0,3,0,0,0,0,1179,0
Cristian_Gamboa,0,0,0,0,0,0,0,319,0,18963,0,0,0,0,13,0,0,0,0,0,32,0,0,0,0,1,0,2,0
Cuco_Martina,0,0,0,0,0,0,0,319,0,18830,0,0,0,0,19,0,0,0,0,0,32,0,0,0,0,1,0,28,0
Curtis_Davies,0,0,0,0,0,0,0,314,0,18677,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,1,3,71,0
C�dric_Soares,59,0,0,4,41,0,0,319,3,18829,1,90,0,2,19,0,0,0,7,0,32,0,0,3,0,1,0,4554,1
C�sar_Azpilicueta,65,1,0,7,60,1,0,311,0,18605,1,90,0,0,2,0,0,0,7,0,32,0,0,2,0,3,1,7533,0
Dael_Fry,0,0,0,0,0,0,0,315,0,18805,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,35,0
Daley_Blind,24,0,0,2,23,1,0,317,1,18782,1,30,0,0,15,0,0,0,2,0,32,0,0,1,0,3,0,1909,0
Damian Emiliano_Martinez,19,0,0,0,11,0,0,312,1,19185,0,90,0,0,5,1,0,0,9,0,32,3,0,0,0,0,3,3307,0
Damien_Delaney,1,0,0,2,0,0,0,312,0,18635,0,3,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3,52,0
Daniel_Agyei,0,0,0,0,0,0,0,315,0,19179,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,59,0
Daniel_Amartey,40,0,0,6,34,0,0,313,1,18710,0,90,0,0,6,0,0,0,9,0,32,0,0,3,0,2,4,75,0
Daniel_Ayala,49,0,0,11,40,0,0,315,1,18803,0,90,0,0,3,0,0,0,5,0,32,0,0,0,1,0,0,32,0
Daniel_Drinkwater,72,0,0,8,60,2,0,313,1,18707,0,90,0,0,6,0,0,0,5,0,32,0,1,0,0,2,4,794,0
Daniel_James,0,0,0,0,0,0,0,320,0,19126,0,0,0,0,20,0,0,0,0,0,32,0,0,0,0,0,1,7,0
Daniel_Lafferty,0,0,0,0,0,0,0,315,0,19030,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,3,0
Daniel_Sturridge,7,0,0,0,5,0,0,316,0,18742,1,23,0,0,14,0,0,0,0,0,32,0,1,0,0,2,1,263,0
Danny_Ings,0,0,0,0,0,0,0,316,0,18744,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,2,1,29,0
Danny_Rose,0,0,0,0,0,0,0,318,0,18911,0,0,0,0,18,0,0,0,0,0,32,0,0,0,0,0,4,414,0
Danny_Simpson,0,0,0,0,0,0,0,313,0,18700,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,2,4,24401,0
Danny_Welbeck,13,0,0,1,13,1,0,312,0,18554,0,59,0,0,5,0,0,0,1,0,32,0,1,0,1,0,3,3887,0
Dan_Gosling,0,0,0,0,0,0,0,311,0,18571,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,3,1,8,0
Darren_Fletcher,25,0,0,2,18,1,0,319,2,18967,0,65,0,0,13,0,0,0,3,0,32,0,1,0,0,1,0,8106,0
Darren_Randolph,26,0,0,0,14,0,0,320,0,18979,0,90,0,0,16,0,0,0,5,0,32,1,0,0,0,0,1,1251,1
